"id","category","title_en","title_ar","title_zh","desc_en","desc_ar","desc_zh","retail","c_supply","b_supply","a_supply","main_image","detail_01","detail_02","detail_03","detail_04"
"ORDER-371410","health","Health and wellness product 50","منتج الصحة والعناية 50","健康护理商品 50","Replace this with polished product copy based on the selected Gulf-market bestseller.","استبدل هذا النص بوصف احترافي للمنتج المناسب لسوق الخليج.","替换为适合海湾市场爆品的正式商品描述。","$99-$199","$75","$65","$55","assets/products/health/ORDER-371410/main.webp","assets/products/health/ORDER-371410/detail-01.webp","assets/products/health/ORDER-371410/detail-02.webp","assets/products/health/ORDER-371410/detail-03.webp","assets/products/health/ORDER-371410/detail-04.webp"
"ORDER-371411","sports","Sports and outdoor product 1","منتج الرياضة والهواء الطلق 1","运动户外商品 1","Replace this with polished product copy based on the selected Gulf-market bestseller.","استبدل هذا النص بوصف احترافي للمنتج المناسب لسوق الخليج.","替换为适合海湾市场爆品的正式商品描述。","$99-$199","$75","$65","$55","assets/products/sports/ORDER-371411/main.webp","assets/products/sports/ORDER-371411/detail-01.webp","assets/products/sports/ORDER-371411/detail-02.webp","assets/products/sports/ORDER-371411/detail-03.webp","assets/products/sports/ORDER-371411/detail-04.webp"
"ORDER-371412","sports","Sports and outdoor product 2","منتج الرياضة والهواء الطلق 2","运动户外商品 2","Replace this with polished product copy based on the selected Gulf-market bestseller.","استبدل هذا النص بوصف احترافي للمنتج المناسب لسوق الخليج.","替换为适合海湾市场爆品的正式商品描述。","$99-$199","$75","$65","$55","assets/products/sports/ORDER-371412/main.webp","assets/products/sports/ORDER-371412/detail-01.webp","assets/products/sports/ORDER-371412/detail-02.webp","assets/products/sports/ORDER-371412/detail-03.webp","assets/products/sports/ORDER-371412/detail-04.webp"
"ORDER-371413","sports","Sports and outdoor product 3","منتج الرياضة والهواء الطلق 3","运动户外商品 3","Replace this with polished product copy based on the selected Gulf-market bestseller.","استبدل هذا النص بوصف احترافي للمنتج المناسب لسوق الخليج.","替换为适合海湾市场爆品的正式商品描述。","$99-$199","$75","$65","$55","assets/products/sports/ORDER-371413/main.webp","assets/products/sports/ORDER-371413/detail-01.webp","assets/products/sports/ORDER-371413/detail-02.webp","assets/products/sports/ORDER-371413/detail-03.webp","assets/products/sports/ORDER-371413/detail-04.webp"
"ORDER-371414","sports","Sports and outdoor product 4","منتج الرياضة والهواء الطلق 4","运动户外商品 4","Replace this with polished product copy based on the selected Gulf-market bestseller.","استبدل هذا النص بوصف احترافي للمنتج المناسب لسوق الخليج.","替换为适合海湾市场爆品的正式商品描述。","$99-$199","$75","$65","$55","assets/products/sports/ORDER-371414/main.webp","assets/products/sports/ORDER-371414/detail-01.webp","assets/products/sports/ORDER-371414/detail-02.webp","assets/products/sports/ORDER-371414/detail-03.webp","assets/products/sports/ORDER-371414/detail-04.webp"
"ORDER-371415","sports","Sports and outdoor product 5","منتج الرياضة والهواء الطلق 5","运动户外商品 5","Replace this with polished product copy based on the selected Gulf-market bestseller.","استبدل هذا النص بوصف احترافي للمنتج المناسب لسوق الخليج.","替换为适合海湾市场爆品的正式商品描述。","$99-$199","$75","$65","$55","assets/products/sports/ORDER-371415/main.webp","assets/products/sports/ORDER-371415/detail-01.webp","assets/products/sports/ORDER-371415/detail-02.webp","assets/products/sports/ORDER-371415/detail-03.webp","assets/products/sports/ORDER-371415/detail-04.webp"
"ORDER-371416","sports","Sports and outdoor product 6","منتج الرياضة والهواء الطلق 6","运动户外商品 6","Replace this with polished product copy based on the selected Gulf-market bestseller.","استبدل هذا النص بوصف احترافي للمنتج المناسب لسوق الخليج.","替换为适合海湾市场爆品的正式商品描述。","$99-$199","$75","$65","$55","assets/products/sports/ORDER-371416/main.webp","assets/products/sports/ORDER-371416/detail-01.webp","assets/products/sports/ORDER-371416/detail-02.webp","assets/products/sports/ORDER-371416/detail-03.webp","assets/products/sports/ORDER-371416/detail-04.webp"
"ORDER-371417","sports","Sports and outdoor product 7","منتج الرياضة والهواء الطلق 7","运动户外商品 7","Replace this with polished product copy based on the selected Gulf-market bestseller.","استبدل هذا النص بوصف احترافي للمنتج المناسب لسوق الخليج.","替换为适合海湾市场爆品的正式商品描述。","$99-$199","$75","$65","$55","assets/products/sports/ORDER-371417/main.webp","assets/products/sports/ORDER-371417/detail-01.webp","assets/products/sports/ORDER-371417/detail-02.webp","assets/products/sports/ORDER-371417/detail-03.webp","assets/products/sports/ORDER-371417/detail-04.webp"
"ORDER-371418","sports","Sports and outdoor product 8","منتج الرياضة والهواء الطلق 8","运动户外商品 8","Replace this with polished product copy based on the selected Gulf-market bestseller.","استبدل هذا النص بوصف احترافي للمنتج المناسب لسوق الخليج.","替换为适合海湾市场爆品的正式商品描述。","$99-$199","$75","$65","$55","assets/products/sports/ORDER-371418/main.webp","assets/products/sports/ORDER-371418/detail-01.webp","assets/products/sports/ORDER-371418/detail-02.webp","assets/products/sports/ORDER-371418/detail-03.webp","assets/products/sports/ORDER-371418/detail-04.webp"
"ORDER-371419","sports","Sports and outdoor product 9","منتج الرياضة والهواء الطلق 9","运动户外商品 9","Replace this with polished product copy based on the selected Gulf-market bestseller.","استبدل هذا النص بوصف احترافي للمنتج المناسب لسوق الخليج.","替换为适合海湾市场爆品的正式商品描述。","$99-$199","$75","$65","$55","assets/products/sports/ORDER-371419/main.webp","assets/products/sports/ORDER-371419/detail-01.webp","assets/products/sports/ORDER-371419/detail-02.webp","assets/products/sports/ORDER-371419/detail-03.webp","assets/products/sports/ORDER-371419/detail-04.webp"
"ORDER-371420","sports","Sports and outdoor product 10","منتج الرياضة والهواء الطلق 10","运动户外商品 10","Replace this with polished product copy based on the selected Gulf-market bestseller.","استبدل هذا النص بوصف احترافي للمنتج المناسب لسوق الخليج.","替换为适合海湾市场爆品的正式商品描述。","$99-$199","$75","$65","$55","assets/products/sports/ORDER-371420/main.webp","assets/products/sports/ORDER-371420/detail-01.webp","assets/products/sports/ORDER-371420/detail-02.webp","assets/products/sports/ORDER-371420/detail-03.webp","assets/products/sports/ORDER-371420/detail-04.webp"
"ORDER-371421","sports","Sports and outdoor product 11","منتج الرياضة والهواء الطلق 11","运动户外商品 11","Replace this with polished product copy based on the selected Gulf-market bestseller.","استبدل هذا النص بوصف احترافي للمنتج المناسب لسوق الخليج.","替换为适合海湾市场爆品的正式商品描述。","$99-$199","$75","$65","$55","assets/products/sports/ORDER-371421/main.webp","assets/products/sports/ORDER-371421/detail-01.webp","assets/products/sports/ORDER-371421/detail-02.webp","assets/products/sports/ORDER-371421/detail-03.webp","assets/products/sports/ORDER-371421/detail-04.webp"
"ORDER-371422","sports","Sports and outdoor product 12","منتج الرياضة والهواء الطلق 12","运动户外商品 12","Replace this with polished product copy based on the selected Gulf-market bestseller.","استبدل هذا النص بوصف احترافي للمنتج المناسب لسوق الخليج.","替换为适合海湾市场爆品的正式商品描述。","$99-$199","$75","$65","$55","assets/products/sports/ORDER-371422/main.webp","assets/products/sports/ORDER-371422/detail-01.webp","assets/products/sports/ORDER-371422/detail-02.webp","assets/products/sports/ORDER-371422/detail-03.webp","assets/products/sports/ORDER-371422/detail-04.webp"
"ORDER-371423","sports","Sports and outdoor product 13","منتج الرياضة والهواء الطلق 13","运动户外商品 13","Replace this with polished product copy based on the selected Gulf-market bestseller.","استبدل هذا النص بوصف احترافي للمنتج المناسب لسوق الخليج.","替换为适合海湾市场爆品的正式商品描述。","$99-$199","$75","$65","$55","assets/products/sports/ORDER-371423/main.webp","assets/products/sports/ORDER-371423/detail-01.webp","assets/products/sports/ORDER-371423/detail-02.webp","assets/products/sports/ORDER-371423/detail-03.webp","assets/products/sports/ORDER-371423/detail-04.webp"
